Thursday O
, O
saying O
he O
did O
not O
want O
to O
become O
an O
issue O
in O
Clinton I-PER
's O
re-election O
campaign O
. O
In O
a O
written O
statement O
, O
distributed _RARE_
by O
the O
Clinton I-PER
campaign O
, O
Morris I-PER
avoided O
comment O
on O
published O
allegations O
that O
he O
had O
engaged _RARE_
in O
a O
year-long _RARE_
affair O
with O
a O
$ O
200-an-hour _RARE_
prostitute _RARE_
. O
The O
statement O
from O
Morris I-PER
said O
that O
he O
had O
submitted _RARE_
his O
resignation O
on O
Wednesday O
night O
. O
" O
While O
I O
served O
I O
sought O
to O
avoid O
the O
limelight _RARE_
because O
I O
did O
not O
want O
to O
become O
the O
message O
. O
Now O
, O
I O
resign O
so O
I O
will O
not O
become O
the O
issue O
, O
" O
he O
said O
. O
The O
announcement O
followed O
a O
report O
in O
the O
weekly O
supermarket _RARE_
tabloid _RARE_
Star I-ORG
magazine I-ORG
, O
reprinted _RARE_
in O
Thursday O
's O
editions _RARE_
of O
the O
New I-ORG
York I-ORG
Post I-ORG
, O
that O
the O
married _RARE_
adviser _RARE_
had O
hired _RARE_
a O
37-year-old _RARE_
prostitute _RARE_
on O
a O
weekly O
basis O
while O
visiting O
Washington I-LOC
to O
advise _RARE_
Clinton I-PER
on O
his O
re-election O
campaign O
. O
" O
I O
will O
not O
subject O
my O
wife O
, O
family O
or O
friends O
to O
the O
sadistic _RARE_
, O
vitriol _RARE_
of O
yellow _RARE_
journalism _RARE_
. O
I O
will O
not O
dignify _RARE_
such O
journalism _RARE_
with O
a O
reply O
or O
an O
answer O
. O
I O
never O
will O
, O
" O
his O
statement O
said O
. O
It O
was O
distributed _RARE_
to O
reporters O
at O
the O
press O
centre O
of O
Clinton I-PER
's O
Democratic I-MISC
convention O
headquarters O
just O
hours O
before O
the O
president O
was O
to O
address O
the O
delegates O
accepting _RARE_
the O
party O
's O
nomination O
for O
a O
second O
four-year _RARE_
term O
in O
the O
White I-LOC
House I-LOC
. O
U.S. I-LOC
surgeon O
investigated _RARE_
for O
discarding _RARE_
foot O
. O
CHARLESTON _RARE_
, O
S.C. _RARE_
1996-08-29 O
Health O
officials O
said O
on O
Thursday O
they O
were O
investigating O
the O
discovery _RARE_
of O
an O
amputated _RARE_
foot O
on O
a O
beach _RARE_
near O
Charleston _RARE_
to O
determine O
whether O
a O
local O
surgeon O
had O
improperly _RARE_
disposed _RARE_
of O
infectious _RARE_
waste O
. O
The O
foot O
, O
which O
washed _RARE_
up O
on O
Sullivan _RARE_
's I-LOC
Island I-LOC
beach _RARE_
this O
month O
, O
was O
amputated _RARE_
three O
years O
ago O
from O
a O
child O
whose O
legs O
were O
deformed _RARE_
. O
The O
foot O
had O
to O
be O
removed O
so O
the O
infant _RARE_
could O
be O
fitted _RARE_
with O
a O
prosthesis _RARE_
. O
An O
orthopedic _RARE_
surgeon O
was O
given O
permission O
by O
the O
child O
's O
parents O
and O
the O
hospital O
to O
keep O
the O
foot O
for O
research O
and O
educational _RARE_
purposes _RARE_
. O
Health O
officials O
said O
the O
surgeon O
told O
authorities O
he O
stored _RARE_
the O
foot O
in O
his O
freezer _RARE_
at O
home O
, O
but O
the O
freezer _RARE_
recently O
broke O
down O
and O
the O
contents O
spoiled _RARE_
. O
The O
surgeon O
, O
who O
apologised _RARE_
for O
the O
incident O
, O
said O
he O
decided O
to O
put O
the O
foot O
in O
a O
crab _RARE_
trap _RARE_
to O
remove O
the O
flesh _RARE_
. O
The O
foot O
later O
washed _RARE_
up O
on O
the O
beach _RARE_
. O
Florida I-LOC
cop _RARE_
disguised _RARE_
as O
shrub _RARE_
nabs _RARE_
bad O
guys _RARE_
. O
MIAMI _RARE_
1996-08-29 O
It O
was O
a O
bush O
that O
bagged _RARE_
the O
bad O
guys _RARE_
. O
When O
four O
would-be _RARE_
robbers _RARE_
, O
armed O
and O
masked _RARE_
, O
showed O
up O
to O
rob _RARE_
a O
Checker _RARE_
's I-ORG
restaurant O
in O
the O
Fort _RARE_
Lauderdale _RARE_
suburb _RARE_
of O
Pembroke _RARE_
Pines _RARE_
on O
Tuesday O
, O
they O
had O
no O
idea O
the O
shrub _RARE_
near O
the O
drive-through _RARE_
window O
was O
toting _RARE_
a O
shotgun _RARE_
. O
Detective _RARE_
Earl _RARE_
Feugill _RARE_
, O
camouflaged _RARE_
as O
a O
shaggy _RARE_
green O
bush O
, O
ordered O
them O
to O
freeze _RARE_
. O
" O
They O
were O
quite O
surprised _RARE_
, O
" O
he O
told O
the O
Miami I-ORG
Herald _RARE_
. O
Feugill _RARE_
said O
he O
made O
the O
hot O
, O
heavy O
suit O
, O
which O
he O
first O
used O
in O
the O
Marines _RARE_
, O
by O
attaching _RARE_
strips _RARE_
of O
burlap _RARE_
to O
a O
camouflage _RARE_
outfit _RARE_
. O
Green _RARE_
and O
black O
face O
paint O
completed O
his O
disguise _RARE_
. O
He O
was O
staking _RARE_
out O
the O
restaurant O
after O
a O
series O
of O
robberies _RARE_
at O
local O
fast-food _RARE_
places O
. O
Pembroke _RARE_
Pines _RARE_
police O
said O
five O
people O
were O
arrested O
as O
a O
result O
of O
the O
90-minute _RARE_
stakeout _RARE_
, O
including O
the O
four O
robbers _RARE_
and O
a O
restaurant O
employee O
who O
was O
allegedly O
prepared O
to O
let O
them O
in O
a O
back O
door _RARE_
. O
U.S. I-ORG
DLA _RARE_
sets O
tin _RARE_
price O
at O
$ O
2.7975 _RARE_
per O
lb O
. O
WASHINGTON I-LOC
1996-08-29 O
The O
U.S. I-ORG
Defense _RARE_
Logistics _RARE_
Agency I-ORG
set O
Thursday O
's O
offering O
price O
for O
stockpile O
tin _RARE_
at O
$ O
2.7975 _RARE_
per O
lb O
, O
versus O
$ O
2.7775 _RARE_
per O
lb O
yesterday O
. O
Key O
Clinton I-PER
aide O
resigns _RARE_
, O
NBC _RARE_
says O
. O
CHICAGO I-LOC
1996-08-29 O
Dick I-PER
Morris I-PER
, O
the O
Republican I-MISC
political O
consultant _RARE_
who O
reshaped _RARE_
U.S. I-LOC
President O
Bill I-PER
Clinton I-PER
's O
reelection _RARE_
campaign O
, O
has O
resigned _RARE_
, O
MS-NBC _RARE_
News I-MISC
reported O
Thursday O
. O
Morris I-PER
drew O
the O
ire _RARE_
of O
liberal _RARE_
Clinton I-PER
aides _RARE_
for O
repositioning _RARE_
the O
president O
in O
the O
political O
centre O
. O
There O
was O
no O
immediate O
comment O
on O
the O
report O
from O
the O
White I-LOC
House I-LOC
. O
U.S. I-LOC
corn O
gluten _RARE_
meal O
steady-higher _RARE_
, O
feed O
flat _RARE_
. O
CHICAGO I-LOC
1996-08-29 O
U.S. I-LOC
corn O
gluten _RARE_
feed O
prices O
were O
flat _RARE_
while O
meal O
values O
were O
steady O
to O
firmer _RARE_
on O
Thursday O
. O
Dealers O
noted O
a O
seasonal _RARE_
pickup _RARE_
in O
meal O
demand O
. O
-- O
CHICAGO I-MISC
AREA _RARE_
MILLS _RARE_
( O
dollars O
per O
short O
ton _RARE_
) O
Gluten O
feed O
21 O
pct O
bulk O
Spot O
- O
117.00 _RARE_
unc O
Gluten O
feed O
pellets _RARE_
Spot O
- O
unq O
Gluten O
meal O
60 O
pct O
bulk O
rail O
Spot O
- O
320.00 _RARE_
up O
5 O
DECATUR _RARE_
, O
IL _RARE_
/ O
CLINTON _RARE_
AND I-ORG
CEDAR _RARE_
RAPIDS _RARE_
, O
IA _RARE_
Gluten O
feed O
18 O
pct O
pellets _RARE_
Spot O
- O
117.00 _RARE_
unc O
Gluten O
meal O
60 O
pct O
bulk O
Spot O
- O
310.00 _RARE_
unc O
( O
Chicago I-LOC
newsdesk O
312-408-8720 _RARE_
) O
EU I-ORG
barley O
sale O
worth O
$ O
145 O
/ O
T _RARE_
, O
for O
Saudi I-MISC
- O
sources O
. O
PARIS I-LOC
1996-08-29 O
A O
European I-ORG
Union I-ORG
sale O
of O
234,324 _RARE_
tonnes O
of O
German I-MISC
intervention O
barley O
is O
worth O
some O
$ O
145 O
per O
tonne O
fob O
Germany I-LOC
and O
is O
mostly O
destined _RARE_
for O
Saudi I-LOC
Arabia I-LOC
, O
European I-MISC
grain O
sources O
said O
on O
Thursday O
. O
The O
EU I-ORG
's O
cereals _RARE_
management O
committee O
sold O
234,324 _RARE_
tonnes O
of O
German I-MISC
intervention O
barley O
at O
a O
minimum O
price O
of O
105.07 _RARE_
Ecus _RARE_
per O
tonne O
. O
Saudi I-LOC
Arabia I-LOC
provisionally _RARE_
bought O
800,000 _RARE_
tonnes O
of O
optional-origin _RARE_
barley O
at O
an O
August O
21 O
tender O
at O
prices O
between O
$ O
160 O
and O
$ O
162 O
including O
cost O
, O
insurance O
and O
freight O
, O
traders O
said O
last O
week O
. O
But O
European I-MISC
grain O
traders O
and O
officials O
said O
the O
Saudis _RARE_
might O
reduce O
the O
purchase O
to O
600,000 O
tonnes O
. O
Traders O
have O
said O
a O
substantial O
part O
of O
the O
deal O
was O
likely O
to O
come O
from O
the O
European I-ORG
Union I-ORG
, O
which O
enjoys _RARE_
a O
supply O
and O
freight O
advantage O
over O
other O
producers O
. O
But O
subtracting _RARE_
freight O
costs O
, O
the O
equivalent O
fob O
price O
of O
the O
deal O
is O
around O
$ O
142 _RARE_
, O
well O
below O
the O
$ O
149 _RARE_
per O
tonne O
floor _RARE_
price O
which O
the O
EU I-ORG
put O
on O
its O
barley O
as O
news O
of O
the O
deal O
emerged O
last O
week O
. O
Last O
Thursday O
the O
EU I-ORG
sold O
34,277 _RARE_
tonnes O
of O
German I-MISC
intervention O
barley O
at O
a O
minimum O
price O
of O
109.36 _RARE_
Ecus _RARE_
per O
tonne O
, O
which O
was O
seen O
as O
worth O
$ O
149 _RARE_
per O
tonne O
fob O
. O
-- O
Paris I-LOC
newsroom O
+331 _RARE_
4221 O
5432 _RARE_
French I-MISC
shipyard _RARE_
workers O
march _RARE_
against O
job O
cuts O
. O
RENNES _RARE_
1996-08-29 O
About O
3,500 _RARE_
naval _RARE_
shipyard _RARE_
workers O
marched _RARE_
in O
the O
centre O
of O
the O
northern O
port O
town O
of O
Cherbourg _RARE_
on O
Thursday O
to O
protest O
against O
defence O
restructuring _RARE_
, O
a O
union O
official O
said O
. O
The O
local O
police O
headquarters O
did O
not O
give O
a O
figure O
but O
said O
1,800 _RARE_
workers O
at O
the O
Cherbourg _RARE_
yeard _RARE_
had O
stopped O
work O
. O
A O
cutback _RARE_
plan O
could O
slim _RARE_
their O
numbers O
to O
1,700 _RARE_
from O
4,200 _RARE_
. O
Several O
hundred _RARE_
workers O
also O
marched _RARE_
in O
the O
western O
town O
of O
Indre _RARE_
where O
500 O
or O
1,600 _RARE_
jobs O
are O
at O
risk O
. O
PRESS O
DIGEST O
- O
Pakistan I-LOC
- O
August O
29 O
. O
Following O
are O
some O
of O
the O
main O
stories O
in O
Thursday O
's O
Pakistani I-MISC
newspapers O
: O
DAWN _RARE_
- O
The O
government O
has O
decided O
to O
transfer _RARE_
the O
entire O
distribution O
network O
of O
electricity _RARE_
to O
foreign O
managements _RARE_
to O
curtail _RARE_
losses O
of O
billions O
of O
rupees O
. O
- O
The O
government O
has O
suffered O
a O
loss O
of O
11 O
billion O
rupees O
due O
to O
tax O
holidays _RARE_
at O
industrial O
estates _RARE_
in O
Hub _RARE_
and O
Gadoon _RARE_
. O
- O
High O
Court O
officials O
have O
unearthed _RARE_
police-run _RARE_
human O
cages _RARE_
at O
Tando _RARE_
Allahyar _RARE_
near O
Hyderabad _RARE_
. O
Some O
27 O
people O
were O
rescued O
from O
the O
private O
jail O
set O
up O
by O
the O
police O
. O
- O
Opposition O
leader O
Nawaz _RARE_
Sharif I-PER
renewed O
a O
pledge _RARE_
to O
oust _RARE_
the O
Pakistan I-ORG
People I-ORG
's I-ORG
Party I-ORG
government O
headed O
by O
Prime O
Minister O
Benazir _RARE_
Bhutto I-PER
. O
BUSINESS _RARE_
RECORDER _RARE_
- O
Gas O
prices O
may O
go O
up O
by O
five O
percent O
to O
increase O
the O
rate O
of O
return O
of O
Sui _RARE_
Southern I-ORG
Gas I-ORG
and O
Sui _RARE_
Northern I-ORG
Gas I-ORG
companies O
. O
- O
Japan I-LOC
is O
importing _RARE_
80 O
percent O
of O
cotton O
yarn _RARE_
from O
Pakistan I-LOC
every O
year O
. O
- O
The O
government O
has O
blamed O
sugar _RARE_
technologists _RARE_
for O
not O
supporting O
a O
long-term O
programme O
of O
research O
and O
development O
to O
increase O
production O
of O
sugarcane _RARE_
. O
FINANCIAL _RARE_
POST _RARE_
- O
Armed O
robbers _RARE_
pillaged _RARE_
70 O
barrels O
of O
crude O
oil O
from O
a O
well O
near O
Gujar _RARE_
Khan I-LOC
on O
Wednesday O
. O
- O
Pakistan I-LOC
will O
pay O
an O
additional O
bill O
of O
$ O
244 _RARE_
million O
as O
private O
power O
projects O
with O
capacity O
of O
3,225 _RARE_
megawatt _RARE_
go O
on-line _RARE_
by O
1998/99 _RARE_
. O
THE I-ORG
NATION _RARE_
- O
The O
government O
is O
facing O
extreme _RARE_
difficulties O
in O
meeting O
its O
revenue O
collections _RARE_
targets O
for O
1996/97 O
. O
- O
Mohib _RARE_
Textile _RARE_
Mills _RARE_
has O
defaulted _RARE_
to O
nearly O
23 O
development O
finance O
institutions _RARE_
, O
foreign O
and O
local O
banks O
, O
leasing _RARE_
companies O
and O
modarabas _RARE_
( O
Islamic I-MISC
mutual O
funds O
) O
. O
- O
Investment _RARE_
Minister O
Asif I-PER
Ali I-PER
Zardari _RARE_
expressed O
keenness _RARE_
for O
a O
close O
working O
relationship _RARE_
with O
Japanese I-MISC
companies O
so O
that O
investment O
from O
Japan I-LOC
can O
multiply.q _RARE_
- O
Karachi I-ORG
Stock I-ORG
Exchange I-ORG
index O
falls O
by O
7.84 _RARE_
points O
. O
THE I-ORG
NEWS _RARE_
- O
The O
prime O
minister O
's O
special O
economic O
assistant O
Shahid _RARE_
Hasan _RARE_
Khan I-PER
said O
privatisation _RARE_
of O
thermal _RARE_
power O
plants O
, O
power O
generation _RARE_
from O
private O
plants O
and O
management O
contracts O
of O
Area _RARE_
Electricity _RARE_
Boards _RARE_
would O
help O
achieve O
6.5 O
percent O
GDP O
growth O
. O
- O
Pakistan I-LOC
's O
Muslim _RARE_
Commercial I-ORG
Bank I-ORG
, O
Vital _RARE_
Information I-ORG
System _RARE_
, O
and O
Duff _RARE_
and I-ORG
Phelps _RARE_
of O
the O
U.S. I-LOC
are O
likely O
to O
announce O
a O
strategic O
alliance O
with O
Bangladesh I-LOC
's O
only O
credit O
rating O
company O
-- O
Credit _RARE_
Rating I-ORG
and I-ORG
Information I-ORG
Systems I-ORG
Ltd I-ORG
-- O
next O
month O
. O
- O
The O
Sindh _RARE_
High I-ORG
Court I-ORG
issued O
an O
ad-interim _RARE_
order O
restraining _RARE_
the O
Privatisation _RARE_
Commission I-ORG
from O
handing _RARE_
over O
Javedan _RARE_
Cement _RARE_
to O
Dadabhoy _RARE_
Investment _RARE_
( I-ORG
pvt _RARE_
) I-ORG
Ltd I-ORG
until O
it O
can O
consider O
a O
legal O
challenge O
mounted _RARE_
by O
unions O
to O
the O
deal O
. O
THE I-ORG
MUSLIM _RARE_
- O
Pakistan I-LOC
and O
Iran I-LOC
have O
agreed O
to O
expand _RARE_
and O
strengthen _RARE_
political O
, O
trade O
and O
economic O
relations O
. O
-- O
Islamabad _RARE_
newsroom O
9251-274757 _RARE_
Salang I-LOC
tunnel O
reopened O
linking O
Kabul I-LOC
with O
north O
. O
SALANG _RARE_
TUNNEL _RARE_
, O
Afghanistan I-LOC
1996-08-29 O
The O
Salang I-LOC
tunnel O
linking O
Kabul I-LOC
with O
northern O
Afghanistan I-LOC
was O
formally O
reopened O
to O
traffic O
on O
Thursday O
under O
an O
agreement O
between O
the O
government O
and O
an O
opposition O
militia O
, O
witnesses O
said O
. O
They O
said O
dozens O
of O
trucks _RARE_
began O
moving O
through O
the O
tunnel O
from O
both O
directions _RARE_
after O
the O
road O
reopened O
. O
The O
Salang I-LOC
tunnel O
, O
the O
main O
supply O
route O
for O
Soviet I-MISC
troops O
when O
they O
were O
occupying _RARE_
Afghanistan I-LOC
in O
the O
1980s O
, O
had O
been O
closed O
since O
1994 O
when O
northern O
militia O
leader O
General O
Abdul I-PER
Rashid _RARE_
Dostum _RARE_
rebelled _RARE_
against O
the O
Kabul I-LOC
government O
. O
Witnesses _RARE_
said O
wrecked _RARE_
tanks O
and O
vehicles O
littered _RARE_
both O
sides O
of O
the O
heavily-mined _RARE_
road O
. O
Mines _RARE_
had O
been O
removed O
from O
the O
road O
itself O
, O
but O
experts O
of O
the O
Halo _RARE_
Trust _RARE_
mine O
clearance _RARE_
agency O
said O
it O
would O
take O
a O
week O
to O
clear O
the O
roadsides _RARE_
. O
Afghan I-MISC
Deputy O
Prime O
Minister O
Qotbuddin _RARE_
Hilal _RARE_
officiated _RARE_
at O
the O
reopening _RARE_
ceremony O
, O
which O
was O
delayed O
by O
several O
hours O
while O
the O
two O
sides O
argued _RARE_
about O
a O
mutual O
release O
of O
prisoners O
. O
Two O
Indians I-MISC
to O
die O
for O
killing O
23 O
bus O
passengers O
. O
NEW I-LOC
DELHI _RARE_
1996-08-29 O
India I-LOC
's O
Supreme I-ORG
Court I-ORG
on O
Thursday O
sentenced O
two O
men O
to O
death O
after O
finding O
them O
guilty O
of O
killing O
23 O
bus O
passengers O
, O
including O
children O
. O
It O
said O
the O
two O
, O
after O
robbing _RARE_
the O
passengers O
, O
burnt _RARE_
them O
alive _RARE_
by O
sprinkling _RARE_
the O
bus O
with O
petrol _RARE_
and O
setting O
it O
on O
fire O
in O
the O
southern O
state O
of O
Andhra _RARE_
Pradesh _RARE_
in O
1993 O
. O
" O
We O
have O
no O
doubt O
that O
this O
is O
one O
of O
the O
rarest _RARE_
of O
the O
rare O
cases O
, O
not O
merely O
due O
to O
the O
number O
of O
innocent _RARE_
human O
beings _RARE_
roasted _RARE_
alive _RARE_
by O
the O
appellants _RARE_
, O
but O
the O
inhuman _RARE_
manner _RARE_
in O
which O
they O
plotted _RARE_
the O
scheme _RARE_
and O
executed O
it O
, O
" O
Justice _RARE_
K.T. _RARE_
Thomas I-PER
said O
in O
the O
verdict _RARE_
by O
a O
panel _RARE_
of O
three O
judges _RARE_
. O
Elephant _RARE_
tramples _RARE_
woman O
to O
death O
in O
Nepal I-LOC
. O
KATHMANDU _RARE_
1996-08-29 O
A O
rampaging _RARE_
elephant _RARE_
dragged O
a O
sleeping _RARE_
72-year-old _RARE_
woman O
from O
her O
bed O
and O
trampled _RARE_
her O
to O
death O
in O
the O
third O
such O
killing O
in O
two O
months O
, O
Nepal I-LOC
police O
said O
on O
Thursday O
. O
The O
elephant _RARE_
crashed O
into O
Hari _RARE_
Maya _RARE_
Poudels _RARE_
house O
in O
Madhumalla _RARE_
village O
earlier O
this O
week O
while O
she O
was O
asleep _RARE_
, O
they O
said O
. O
The O
beast _RARE_
dragged O
the O
woman O
30 O
feet O
( O
nine O
metres O
) O
away O
from O
her O
bed O
and O
trampled _RARE_
her O
to O
death O
, O
a O
police O
official O
told O
Reuters I-ORG
in O
the O
Himalayan _RARE_
kingdoms _RARE_
capital O
Kathmandu _RARE_
. O
In O
the O
past O
two O
months O
elephants _RARE_
have O
killed O
three O
people O
in O
remote O
areas O
of O
east O
and O
central O
Nepal I-LOC
. O
Elephants _RARE_
are O
protected _RARE_
under O
Nepali I-MISC
law O
, O
which O
provides _RARE_
for O
jail O
sentences O
of O
up O
to O
15 O
years O
for O
convicted O
elephant _RARE_
killers _RARE_
. O
Sri I-MISC
Lankan I-MISC
rebels O
overrun _RARE_
police O
post O
, O
kill O
24 O
. O
COLOMBO I-LOC
1996-08-29 O
Tamil I-ORG
Tiger _RARE_
rebels O
overran _RARE_
an O
isolated O
police O
post O
in O
Sri I-LOC
Lanka I-LOC
's O
northeast O
early O
on O
Thursday O
killing O
24 O
policemen O
, O
defence O
officials O
said O
. O
A O
large O
group O
of O
Liberation I-ORG
Tigers I-ORG
of I-ORG
Tamil I-ORG
Eelam _RARE_
( O
LTTE I-ORG
) O
rebels O
stormed _RARE_
the O
Kudapokuna _RARE_
police O
post O
, O
just O
north O
of O
Welikanda _RARE_
, O
200 O
km O
( O
125 O
miles O
) O
from O
Colombo I-LOC
, O
before O
dawn _RARE_
, O
they O
said O
. O
" O
The O
entire O
post O
was O
overrun _RARE_
, O
" O
said O
a O
defence O
official O
. O
It O
was O
not O
immediately O
clear O
if O
there O
were O
any O
casualties O
among O
the O
rebels O
, O
who O
are O
fighting O
for O
independence O
for O
minority O
Tamils I-MISC
in O
the O
Indian I-LOC
Ocean I-LOC
island O
's O
north O
and O
east O
. O
It O
is O
the O
second O
time O
in O
three O
days O
that O
the O
rebels O
attacked O
police O
. O
Suspected _RARE_
Tamil I-MISC
Tigers I-ORG
on O
Tuesday O
hurled _RARE_
hand O
grenades O
at O
a O
police O
vehicle O
in O
a O
crowded _RARE_
market O
in O
the O
army-controlled _RARE_
northern O
town O
of O
Vavuniya _RARE_
, O
killing O
at O
least O
two O
policemen O
. O
More O
than O
a O
dozen O
people O
, O
including O
several O
police O
who O
were O
working O
undercover _RARE_
, O
were O
wounded O
in O
the O
attack O
. O
Vavuniya _RARE_
is O
just O
south O
of O
the O
northern O
mainland O
area O
controlled O
by O
the O
LTTE I-ORG
. O
The O
government O
says O
more O
than O
50,000 O
people O
have O
died O
in O
the O
ethnic O
war O
, O
now O
in O
its O
14th _RARE_
year O
. O
Vicorp _RARE_
Restaurants _RARE_
names O
Sabourin _RARE_
CF_RARE_ _RARE_
. O
DENVER _RARE_
1996-08-29 O
Vicorp _RARE_
Restaurants _RARE_
Inc I-ORG
said O
it O
has O
named O
Richard I-PER
Sabourin _RARE_
as O
executive O
vice O
president O
and O
chief O
financial O
officer O
. O
The O
company O
said O
Sabourin _RARE_
is O
the O
former O
president O
and O
chief O
executive O
at O
Bestop _RARE_
Inc I-ORG
of O
Boulder _RARE_
, O
Colo _RARE_
. I-LOC
It O
said O
Craig I-PER
Held _RARE_
has O
also O
joined O
the O
company O
as O
executive O
vice O
president O
and O
chief O
marketing O
officer O
. O
-- O
New I-ORG
York I-ORG
Newsdesk I-ORG
212 O
859 O
1610 _RARE_
SoCal _RARE_
Edison _RARE_
sees O
2 O
power O
lines O
back O
today O
. O
NEW I-LOC
YORK I-LOC
1996-08-29 O
Southern I-ORG
California I-ORG
Edison _RARE_
Co I-ORG
said O
it O
expected O
two O
220 O
kilovolt _RARE_
( O
KV O
) O
power O
lines O
in O
southern O
California I-LOC
to O
resume O
service O
later O
today O
after O
being O
shut O
late O
Wednesday O
because O
of O
a O
wildfire _RARE_
raging _RARE_
north O
of O
Los I-LOC
Angeles I-LOC
. O
" O
They O
are O
expected O
to O
be O
placed O
in O
service O
later O
today O
, O
" O
said O
company O
spokesman O
Steve I-PER
Conroy _RARE_
, O
adding O
repair _RARE_
crews _RARE_
have O
been O
removing _RARE_
smoke _RARE_
and O
other O
fire-related _RARE_
residues _RARE_
, O
which O
had O
settled O
on O
the O
two O
lines O
. O
The O
shutdown O
of O
the O
220 O
KV O
lines O
reduced O
by O
500 O
megawatts _RARE_
( O
MW _RARE_
) O
the O
amount O
of O
power O
which O
the O
area O
received O
from O
SoCal _RARE_
Edison _RARE_
's O
1,200 _RARE_
MW _RARE_
Sierra I-LOC
hydroelectric _RARE_
facility _RARE_
, O
he O
said O
. O
Conroy _RARE_
noted O
two O
500 O
KV O
and O
another O
220 O
KV O
line O
running O
from O
the O
Sierra I-LOC
plant O
to O
Los I-LOC
Angeles I-LOC
remained O
in O
operation O
, O
and O
continued O
to O
carry O
some O
of O
the O
production O
from O
Sierra I-LOC
to O
the O
region O
. O
On O
Monday O
, O
the O
two O
500 O
KV O
transmission _RARE_
cables _RARE_
were O
taken O
out O
of O
service O
, O
also O
for O
cleaning _RARE_
, O
for O
about O
a O
day O
. O
Containment _RARE_
of O
the O
fire O
has O
been O
difficult O
because O
of O
the O
hot O
, O
arid _RARE_
, O
windy _RARE_
weather O
in O
the O
region O
, O
Conroy _RARE_
said O
. O
" O
The O
fires _RARE_
keep O
moving O
back O
because O
of O
the O
winds O
, O
" O
he O
said O
, O
forcing O
the O
utility _RARE_
to O
shut O
those O
transmission _RARE_
lines O
for O
a O
second O
time O
this O
week O
. O
Local _RARE_
authorities O
charged O
a O
teenager _RARE_
for O
starting O
the O
blaze _RARE_
. O
In O
four O
days O
, O
the O
fire O
destroyed _RARE_
20,000 O
acres O
of O
forest O
land O
. O
-- O
R _RARE_
Leong _RARE_
, O
New I-ORG
York I-ORG
Power I-ORG
Desk I-ORG
+1 O
212 O
859 O
1622 _RARE_
Dreyfus _RARE_
Strategic _RARE_
Munis _RARE_
monthly O
$ O
0.056 _RARE_
/ O
shr O
. O
NEW I-LOC
YORK I-LOC
1996-08-29 O
Monthly _RARE_
Latest O
Prior _RARE_
Amount O
$ O
0.056 _RARE_
$ O
0.056 _RARE_
Pay _RARE_
Sept O
27 O
Record _RARE_
Sept O
13 O
NOTE O
: O
Full _RARE_
name O
of O
company O
is O
Dreyfus _RARE_
Strategic _RARE_
Municipals _RARE_
Inc I-ORG
. O
Sierra I-ORG
Semiconductor _RARE_
jumps _RARE_
on O
exit _RARE_
plan O
. O
Martin I-PER
Wolk _RARE_
SEATTLE I-LOC
1996-08-29 O
Sierra I-ORG
Semiconductor _RARE_
Corp I-ORG
jumped _RARE_
23 O
percent O
Thursday O
on O
the O
expectation _RARE_
the O
company O
would O
emerge _RARE_
as O
a O
smaller O
but O
more O
profitable O
operation O
after O
its O
planned O
exit _RARE_
from O
the O
computer O
modem _RARE_
business O
. O
The O
San I-LOC
Jose I-LOC
, O
Calif. I-LOC
, O
company O
was O
up O
2-1/8 _RARE_
at O
11-3/8 _RARE_
after O
its O
announcement O
Wednesday O
that O
it O
planned O
to O
pull O
out O
of O
the O
highly O
competitive _RARE_
modem-chip _RARE_
business O
and O
focus _RARE_
instead O
on O
the O
fast-growing _RARE_
market O
for O
computer O
networking _RARE_
equipment O
. O
" O
Certainly _RARE_
the O
company O
will O
be O
a O
much O
smaller O
company O
now O
, O
but O
it O
will O
be O
a O
more O
profitable O
business O
, O
" O
said O
analyst O
Elias _RARE_
Moosa _RARE_
of O
Roberston _RARE_
Stephens _RARE_
& I-ORG
Co I-ORG
. O
But O
analysts O
noted O
that O
Sierra I-ORG
still O
has O
much O
painful O
work O
ahead O
of O
it O
, O
including O
cutting O
as O
many O
as O
150 O
jobs O
from O
its O
workforce _RARE_
, O
which O
currently O
has O
500 O
people O
, O
and O
building O
up O
the O
business O
of O
its O
PMC-Sierra _RARE_
unit O
, O
which O
makes O
routing _RARE_
devices _RARE_
and O
chipsets _RARE_
for O
high-speed _RARE_
computer O
networks _RARE_
. O
The O
company O
has O
announced O
plans O
to O
take O
a O
charge O
against O
earnings O
of O
$ O
50 O
million O
to O
$ O
80 O
million O
to O
write _RARE_
down O
the O
value O
of O
assets O
and O
inventories O
and O
cover O
severance _RARE_
payments O
. O
Scott I-PER
Randall _RARE_
of O
Soundview _RARE_
Financial I-ORG
Group I-ORG
said O
the O
company O
likely O
would O
have O
difficulty _RARE_
selling O
its O
modem-chip _RARE_
business O
. O
" O
_RARE_nce _RARE_
you O
announce O
your O
intention _RARE_
to O
exit _RARE_
a O
business O
, O
it O
becomes _RARE_
a O
complete O
buyer _RARE_
's O
market O
, O
" O
he O
said O
. O
And O
he O
said O
that O
while O
the O
company O
is O
focusing _RARE_
on O
the O
fastest-growing _RARE_
part O
of O
its O
business O
, O
the O
market O
for O
networking _RARE_
chips _RARE_
has O
begun O
to O
attract _RARE_
the O
attention O
of O
much-larger _RARE_
players O
such O
as O
International I-ORG
Business I-ORG
Machines _RARE_
